Unnamed: 0,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
1504,7,5,2001,2001,0.0,1212,0,1212,2,0,3,6,0,2.0,573.0,356,0,178000
959,4,5,1958,1958,0.0,960,0,960,1,0,3,5,0,0.0,0.0,0,0,90000
1932,4,5,1964,1964,98.0,1200,0,1200,1,0,3,6,0,3.0,850.0,0,119,173000
283,7,5,2002,2002,95.0,831,829,1660,2,1,3,7,0,2.0,493.0,144,68,195000
1632,6,5,1989,1989,128.0,1495,0,1495,2,0,3,8,1,2.0,438.0,252,0,150000
797,3,3,1929,1950,0.0,715,0,715,1,0,2,4,0,2.0,660.0,0,0,68000
1667,5,6,1995,2006,0.0,1099,0,1099,1,1,3,6,0,1.0,352.0,278,0,144000
225,5,5,2003,2004,0.0,1114,0,1114,2,0,3,6,0,2.0,576.0,0,42,153000
26,5,8,1965,2009,0.0,894,0,894,1,0,3,5,1,1.0,336.0,416,144,138500
1817,5,7,1960,1960,0.0,894,0,894,1,0,3,5,0,1.0,312.0,0,0,117600
437,4,5,1955,1955,0.0,1152,0,1152,2,0,2,6,0,0.0,0.0,0,0,82000
2001,7,5,1993,1994,0.0,1101,1099,2200,2,1,4,9,1,2.0,453.0,168,98,225000
1388,5,5,1967,1967,0.0,1568,0,1568,1,1,3,7,0,2.0,440.0,160,40,143000
229,6,6,1963,1963,234.0,1497,797,2294,3,0,5,9,1,2.0,658.0,0,110,202500
37,6,6,1977,1977,480.0,1844,0,1844,2,0,3,7,1,2.0,546.0,0,122,190000
749,5,4,1977,1977,0.0,907,0,907,1,0,3,5,0,1.0,308.0,0,0,130000
1045,6,5,1997,1997,0.0,754,630,1384,2,1,3,7,1,2.0,390.0,0,0,161500
1398,6,6,1992,1992,106.0,1167,0,1167,2,0,3,6,0,2.0,400.0,120,26,173000
469,7,5,2003,2004,94.0,1146,1340,2486,3,1,5,10,1,2.0,452.0,143,32,279900
1736,4,5,1941,1950,0.0,788,0,788,1,0,2,4,2,0.0,0.0,0,0,100000
2020,6,5,2000,2000,0.0,959,712,1671,2,1,3,7,1,2.0,472.0,0,38,173000
687,6,5,2005,2005,0.0,1141,0,1141,1,1,3,6,0,2.0,484.0,0,0,142500
1892,5,3,1948,1950,0.0,1002,454,1456,1,0,4,7,1,1.0,280.0,0,0,91500
639,7,9,1939,2006,312.0,1137,817,1954,1,1,3,8,2,2.0,431.0,0,119,311500
1756,6,6,1934,1950,0.0,816,0,1176,1,0,3,6,1,2.0,528.0,112,0,114500
1218,7,5,2000,2001,108.0,1349,0,1349,2,0,3,6,0,2.0,539.0,120,55,179000
1158,9,5,2008,2008,554.0,2276,0,2276,2,0,3,7,2,3.0,1348.0,0,0,475000
1415,5,5,1941,1950,0.0,968,408,1376,1,0,3,6,1,1.0,240.0,0,0,105000
1527,6,5,2000,2000,456.0,769,756,1525,2,1,3,5,1,2.0,440.0,0,0,177000
1697,6,5,2005,2005,0.0,600,600,1200,2,1,2,5,0,2.0,480.0,0,166,165000
1300,8,5,2007,2007,0.0,920,860,1780,2,1,3,6,1,2.0,612.0,0,192,264966
1871,7,5,1999,1999,0.0,856,893,1749,2,1,3,7,0,2.0,515.0,140,85,196000
800,10,5,2007,2007,970.0,2290,0,2290,2,1,2,7,1,3.0,1174.0,192,30,500067
1603,8,5,2006,2006,0.0,1278,0,1278,2,0,2,5,0,2.0,584.0,0,60,198600
160,5,7,1918,2007,0.0,1416,0,1416,2,0,3,7,0,2.0,576.0,0,0,112000
956,7,5,2004,2004,0.0,1143,0,1143,1,1,1,5,1,2.0,588.0,0,191,176400
1186,7,5,2005,2007,80.0,1274,0,1274,2,0,3,6,0,2.0,508.0,264,98,203000
821,4,6,1920,1950,0.0,840,534,1374,1,0,2,6,0,1.0,338.0,0,0,105000
1938,7,5,1998,1998,0.0,1463,0,1463,2,0,3,5,0,2.0,539.0,0,81,207000
877,7,9,1961,2007,210.0,999,0,999,1,0,3,6,0,2.0,588.0,144,76,178400
913,6,3,1957,1975,99.34802631578947,2515,0,2515,3,0,4,9,2,2.0,484.0,0,0,200624
152,6,3,1957,1957,0.0,1478,0,1478,1,1,3,6,2,2.0,442.0,114,0,156500
1823,4,6,1927,2007,0.0,968,0,968,2,0,4,5,0,1.0,216.0,0,0,64500
509,9,5,2008,2008,268.0,1476,1237,2713,2,1,3,11,1,3.0,858.0,126,66,446261
1135,6,5,1969,1969,200.0,1216,0,1216,1,0,3,5,0,1.0,336.0,0,0,113000
1250,7,5,2005,2006,16.0,1220,0,1220,2,0,2,5,1,2.0,397.0,100,16,180000
1767,5,6,1955,1955,176.0,1150,0,1150,1,0,2,6,0,1.0,288.0,0,0,144000
103,3,3,1900,1950,0.0,797,0,797,1,0,2,5,0,0.0,0.0,0,36,44000
1445,6,7,1977,1995,46.0,1212,0,1212,1,0,3,6,1,2.0,492.0,292,12,151000
1443,6,5,1923,1950,0.0,1200,0,1200,1,0,4,7,0,1.0,312.0,0,0,125000
1784,5,6,1957,1996,180.0,1392,0,1392,1,1,3,5,1,2.0,528.0,0,0,121500
586,5,6,1992,1993,0.0,883,0,883,1,0,2,5,1,2.0,698.0,100,32,149000
1815,8,5,2006,2006,99.34802631578947,1670,0,1670,2,1,2,6,1,3.0,928.0,0,240,336820
1143,7,5,1995,1995,290.0,1214,1306,2520,2,1,4,9,1,3.0,721.0,224,114,290000
53,4,7,1970,1970,0.0,546,546,1092,1,1,3,5,0,0.0,0.0,200,26,76000
151,9,5,2005,2006,208.0,1992,876,2868,3,1,4,11,1,3.0,716.0,214,108,556581
403,6,5,2000,2000,216.0,769,804,1573,2,1,3,5,0,2.0,440.0,0,32,177500
1995,5,5,1962,1962,0.0,894,0,894,1,0,2,5,0,1.0,308.0,0,0,109500
207,5,5,1965,1977,0.0,1264,0,1264,1,0,2,7,1,2.0,528.0,0,0,169000
1945,4,4,1920,1950,0.0,698,430,1128,1,0,2,6,0,2.0,528.0,30,0,68400
1682,7,9,1936,2007,0.0,575,560,1135,1,0,3,6,0,2.0,576.0,256,0,155000
1122,7,6,1988,1988,102.0,1688,0,1688,2,0,2,6,1,2.0,528.0,0,48,226500
1903,7,5,2001,2001,172.0,963,829,1792,2,1,3,7,1,2.0,564.0,0,96,231500
8,5,5,1952,1952,0.0,924,0,924,1,0,2,6,0,1.0,420.0,0,324,112500
1014,8,5,1992,1992,0.0,1280,0,1280,2,0,2,5,0,2.0,506.0,0,82,180000
1844,5,4,1901,1950,0.0,933,240,1173,2,0,3,7,0,1.0,240.0,0,25,113000
1060,9,5,2009,2009,242.0,1680,0,1680,1,1,1,8,1,3.0,1138.0,185,24,323262
452,6,5,1978,1978,23.0,1034,0,1034,1,0,3,5,1,2.0,504.0,0,0,149900
1675,7,8,1940,1998,0.0,798,504,1302,1,1,2,6,2,1.0,224.0,0,0,165250
253,8,5,2001,2002,479.0,1601,0,1601,2,0,3,6,1,2.0,670.0,180,0,272000
1327,4,7,1946,1950,0.0,896,0,896,1,0,2,4,0,1.0,280.0,0,0,79000
896,5,4,1961,1961,0.0,1150,0,1150,1,0,3,6,0,1.0,288.0,0,0,146000
1779,4,7,1970,1970,0.0,864,0,864,1,0,3,5,0,2.0,463.0,0,0,124500
880,8,5,2005,2006,192.0,1116,848,1964,2,1,3,8,1,2.0,760.0,200,70,252000
1595,7,8,1920,1965,0.0,730,720,1450,1,0,3,7,0,1.0,288.0,0,192,132000
1939,7,9,1880,2002,0.0,1675,1818,3493,3,0,3,10,1,3.0,870.0,302,0,295000
623,10,5,2004,2005,730.0,2492,0,2492,2,1,2,8,1,3.0,949.0,226,235,552000
345,6,5,1992,1993,0.0,844,887,1731,2,1,3,7,0,2.0,462.0,307,85,248500
1746,8,5,2007,2008,186.0,1648,0,1648,2,0,2,5,1,2.0,525.0,162,53,294464
262,5,6,1968,1968,0.0,1160,0,1160,1,0,3,6,0,1.0,257.0,81,0,152500
1634,7,5,2004,2005,120.0,1080,0,1080,1,0,3,6,0,0.0,0.0,0,0,141000
1321,6,6,1976,1976,0.0,804,744,1548,2,1,3,7,1,2.0,440.0,48,0,155000
1438,7,5,2003,2003,163.0,1405,0,1405,2,0,2,6,1,2.0,478.0,148,36,171750
150,5,7,1966,2004,165.0,1120,0,1120,1,0,3,5,1,2.0,656.0,0,162,148800
472,5,5,1942,1950,0.0,799,351,1150,1,0,3,6,2,1.0,215.0,264,0,128000
640,7,5,2006,2006,14.0,1364,0,1364,2,0,2,6,1,2.0,437.0,100,16,210250
2035,4,5,1922,1950,0.0,1180,0,1180,1,0,2,5,1,1.0,252.0,0,0,137500
1933,5,6,1948,1950,0.0,1547,720,2320,2,0,2,7,1,2.0,672.0,120,144,169000
550,5,5,1947,1950,0.0,832,384,1216,1,0,2,6,0,1.0,336.0,158,0,118500
1826,5,7,1931,1993,0.0,875,0,875,1,0,2,5,0,1.0,180.0,48,0,105000
928,5,5,1963,1963,0.0,1117,0,1117,1,0,3,6,0,1.0,264.0,0,0,136870
488,9,5,2003,2004,562.0,1792,0,1792,2,0,2,6,1,3.0,874.0,206,49,374000
1860,5,6,1954,1954,0.0,1089,0,1089,1,0,3,5,1,1.0,252.0,328,0,125000
1171,6,5,1962,1962,305.0,1431,0,1431,1,0,3,6,1,1.0,296.0,64,110,165000
146,7,5,2003,2003,500.0,495,1427,1922,3,0,4,7,1,2.0,672.0,0,0,198500
1936,5,6,1954,1990,650.0,1297,0,1297,1,0,3,5,1,2.0,498.0,0,0,153000
1981,5,5,2005,2005,80.0,1072,0,1072,1,0,2,5,0,2.0,525.0,0,28,145000
402,5,6,1976,1976,0.0,894,0,894,1,0,3,5,0,1.0,308.0,365,0,128200
954,5,7,1950,1950,0.0,1040,0,1040,1,0,2,5,0,2.0,625.0,0,0,109500
1928,5,6,1948,1973,0.0,1559,0,1559,1,0,2,5,0,2.0,812.0,0,116,153500
659,5,5,1959,1959,0.0,1148,0,1148,1,0,3,6,0,1.0,672.0,0,0,132500
1372,1,1,1922,1950,0.0,904,0,904,0,1,1,4,0,0.0,0.0,0,0,61000
463,7,5,1998,1998,239.0,1502,0,1502,1,1,1,5,1,1.0,286.0,0,0,330000
1349,6,5,1978,1978,0.0,1664,0,1664,2,0,4,10,0,2.0,616.0,0,0,145000
186,8,5,1992,2000,337.0,2129,743,2872,2,1,4,9,1,2.0,541.0,0,33,285000
1147,8,5,2003,2004,296.0,1629,0,1629,2,0,3,7,1,3.0,880.0,0,0,284000
1224,6,6,1964,1964,138.0,1128,0,1128,1,0,3,6,1,2.0,480.0,0,108,154204
608,6,7,1956,2004,0.0,1811,0,1811,1,0,2,6,1,2.0,470.0,0,0,230000
143,5,7,1954,1998,0.0,1172,0,1172,1,0,3,5,0,1.0,366.0,240,0,128000
751,5,5,1954,1954,0.0,988,0,988,1,0,2,4,0,2.0,520.0,0,0,113000
1534,4,5,1970,1970,80.0,546,546,1092,1,1,3,6,0,1.0,286.0,0,0,75000
981,6,7,1923,1950,0.0,915,720,1635,1,1,3,6,1,2.0,440.0,0,38,210000
197,6,3,1915,1950,0.0,846,492,1338,2,0,3,7,0,2.0,528.0,0,0,92000
1633,8,5,2007,2007,0.0,1584,0,1584,2,0,2,6,1,2.0,594.0,0,256,261329
883,6,7,1945,1950,0.0,885,297,1182,1,1,3,5,0,1.0,378.0,0,0,120000
279,5,5,1972,1972,0.0,882,0,882,1,0,3,5,0,2.0,461.0,96,0,112500
293,6,5,2004,2004,205.0,848,0,848,1,0,1,3,0,2.0,420.0,140,0,145000
1872,9,5,2005,2005,394.0,1577,0,1577,2,0,2,6,1,2.0,564.0,203,39,280000
400,5,5,1979,1979,275.0,1224,0,1224,0,2,2,6,2,2.0,528.0,120,0,153337
122,5,5,1961,1961,57.0,988,0,988,1,0,3,5,0,2.0,572.0,0,0,128500
1207,7,6,1986,1991,123.0,1236,857,2093,2,1,3,7,1,2.0,542.0,364,63,215000
202,7,5,1998,1998,275.0,1108,1277,2385,2,1,4,8,1,3.0,600.0,120,38,252000
1462,5,6,1963,1963,0.0,1000,0,1000,1,0,1,4,2,2.0,575.0,238,0,164000
835,8,5,1993,1993,420.0,1565,1234,2799,2,1,3,8,1,3.0,704.0,432,136,315000
246,7,7,1987,1987,0.0,1064,703,1767,2,0,2,5,1,2.0,504.0,441,35,239000
1439,7,6,1920,2006,0.0,1027,0,1027,1,0,2,5,1,0.0,0.0,0,28,120000
1733,6,5,1999,2000,0.0,953,694,1647,2,1,3,7,1,2.0,460.0,0,40,175000
1799,5,9,1947,2008,0.0,698,0,698,1,0,2,4,0,0.0,0.0,0,200,118000
1952,4,4,1941,1950,0.0,693,0,693,1,0,2,4,0,0.0,0.0,0,20,52500
1707,7,8,1930,1950,0.0,502,502,1004,1,0,2,5,1,1.0,200.0,280,0,105000
1931,8,5,2007,2007,156.0,1341,520,1861,3,0,3,7,1,3.0,851.0,144,60,257000
1153,7,5,2004,2004,0.0,770,812,1582,2,1,3,6,0,2.0,520.0,0,45,185900
1661,5,6,1930,1960,0.0,779,0,935,1,0,2,4,0,1.0,308.0,0,0,79500
1426,6,5,2002,2002,0.0,1010,1257,2267,2,1,4,8,1,2.0,390.0,120,46,200000
384,6,6,1980,1980,157.0,1686,0,1686,2,0,3,7,1,2.0,612.0,384,131,207500
1804,7,8,1919,1950,0.0,818,818,1636,1,1,4,7,1,1.0,288.0,0,0,167000
1759,7,9,1941,2006,0.0,1188,1152,2340,2,0,4,9,2,1.0,252.0,0,60,266500
854,5,6,1942,1950,0.0,976,0,976,1,0,2,5,0,1.0,215.0,160,0,102000
1589,4,5,1961,1961,192.0,1029,0,1029,1,0,3,5,0,1.0,261.0,64,0,118500
219,5,7,1938,1950,0.0,954,0,954,1,0,2,5,1,1.0,240.0,0,0,119750
641,7,5,2002,2002,0.0,920,941,1861,2,1,3,8,0,2.0,492.0,146,91,200000
1,7,5,1996,1997,132.0,913,1209,2122,2,1,4,8,1,2.0,559.0,0,74,220000
112,5,7,1930,1992,0.0,1128,445,1573,2,0,3,8,1,2.0,360.0,0,0,162900
698,7,8,1915,2005,0.0,916,910,1826,1,1,4,7,1,1.0,164.0,0,0,155000
1967,6,8,1980,2006,0.0,1375,862,2237,2,1,3,7,1,2.0,440.0,305,24,204000
951,8,5,1872,1987,0.0,938,1215,2358,2,0,4,8,0,0.0,0.0,0,54,122000
1648,5,7,1977,2008,0.0,1040,0,1040,2,0,3,5,0,2.0,484.0,0,0,150500
1636,7,5,2006,2007,72.0,1258,0,1258,2,0,2,6,1,3.0,648.0,144,16,172500
1794,4,5,1948,1950,0.0,792,328,1120,1,0,2,5,0,2.0,480.0,0,0,64000
1410,7,5,1997,1998,200.0,1344,0,1344,2,0,2,8,0,4.0,784.0,0,0,209200
1409,7,5,1997,1998,1600.0,975,975,1950,2,1,3,7,1,2.0,576.0,0,10,239000
1533,7,5,2000,2000,0.0,814,860,1674,2,1,3,7,0,2.0,663.0,0,96,216000
1291,6,5,2005,2005,0.0,858,858,1716,2,1,3,7,0,2.0,615.0,0,53,200825
1857,5,5,1994,1995,0.0,990,0,990,1,0,3,5,0,2.0,672.0,0,0,145000
441,5,5,1969,1990,0.0,1424,0,1424,1,1,3,7,0,3.0,828.0,144,0,155000
1520,5,6,1984,1984,0.0,889,0,889,1,0,3,6,0,2.0,484.0,0,0,137500
1136,8,6,2007,2007,0.0,1419,0,1419,2,0,2,7,1,2.0,567.0,140,0,392000
1715,8,5,2006,2006,32.0,1484,0,1484,2,0,2,6,1,2.0,472.0,120,33,265900
1256,5,5,1979,1979,0.0,1120,1120,2240,2,0,6,12,0,2.0,528.0,154,0,142953
1913,5,7,1971,1972,153.0,810,0,810,1,0,2,4,0,2.0,576.0,0,0,130000
1631,5,6,1967,1967,75.0,902,0,902,1,0,3,6,0,1.0,288.0,0,0,125500
1695,6,5,1965,1979,113.0,1465,915,2380,2,1,3,7,1,2.0,596.0,0,265,129000
1397,6,7,1977,1995,424.0,1542,1330,2872,2,1,4,11,1,2.0,619.0,550,282,272000
663,5,6,1946,1950,0.0,1195,0,1195,2,0,4,8,0,0.0,0.0,118,0,98500
1884,6,6,1977,1977,140.0,698,728,1426,1,1,3,6,0,2.0,440.0,252,0,159500
1257,8,5,1994,1995,0.0,1494,0,1494,1,1,1,5,1,2.0,478.0,0,30,279700
1820,6,5,2007,2007,99.34802631578947,768,728,1496,3,0,3,7,0,2.0,572.0,100,0,181755
1700,9,5,2008,2009,860.0,1966,1174,3140,3,1,4,11,2,3.0,820.0,144,78,485000
317,9,5,2006,2006,184.0,1102,1371,2473,2,1,4,11,1,3.0,675.0,246,39,356383
648,7,5,2003,2003,0.0,812,841,1653,2,1,3,6,0,2.0,628.0,0,45,209000
1434,7,6,2007,2007,99.34802631578947,822,843,1665,2,1,3,7,0,2.0,562.0,0,0,205950
1479,5,6,1950,1950,0.0,1200,0,1200,1,0,3,6,0,1.0,246.0,126,0,129900
709,6,5,1976,1976,160.0,1523,0,1523,2,0,3,7,1,2.0,478.0,0,0,180000
1382,7,5,2004,2004,122.0,831,828,1659,2,1,3,8,0,2.0,484.0,144,68,181000
1282,6,6,1958,1958,243.0,1442,0,1442,1,1,4,7,0,1.0,301.0,0,0,157900
1768,6,6,1964,1978,272.0,1127,850,1977,1,1,4,9,1,2.0,540.0,0,52,165000
972,5,6,1925,1950,0.0,901,450,1351,1,0,3,7,1,2.0,576.0,0,0,122000
627,7,5,1998,1999,0.0,880,844,1724,2,1,3,8,0,2.0,527.0,120,155,188000
632,7,5,1978,1978,383.0,2064,0,2064,2,0,3,7,2,2.0,550.0,200,0,235000
1306,7,5,2003,2003,99.34802631578947,754,640,1394,2,1,3,7,1,2.0,400.0,100,0,165500
1400,5,5,1980,1980,180.0,936,0,936,1,0,2,4,0,2.0,672.0,49,0,140000
1408,6,5,1957,1957,387.0,1392,0,1392,1,1,3,6,2,2.0,458.0,0,0,166000
1248,8,6,1970,1970,0.0,2217,0,2217,2,0,4,8,1,2.0,621.0,81,207,268000
2005,6,6,1924,1950,0.0,865,445,1310,2,0,2,6,0,1.0,398.0,0,0,112000
1254,8,5,2005,2006,674.0,1964,0,1964,2,1,3,7,1,3.0,892.0,0,265,370000
1496,6,6,1963,1963,0.0,1045,0,1045,1,0,3,6,1,1.0,264.0,0,0,127000
1371,6,5,1997,1998,0.0,926,678,1604,2,1,3,7,1,2.0,470.0,0,36,187500
1529,7,5,2004,2004,0.0,1073,0,1073,2,0,2,4,0,1.0,246.0,0,120,157000
1663,5,7,1950,1970,0.0,768,560,1328,1,1,3,6,0,1.0,308.0,0,12,129500
1354,6,6,1978,1986,101.0,1671,0,1671,2,0,3,7,1,2.0,484.0,252,55,200000
1821,7,5,2005,2006,118.0,1400,0,1400,2,0,3,6,0,2.0,612.0,144,55,186800
1978,7,8,1910,1993,0.0,1136,883,2019,1,0,3,8,0,2.0,532.0,509,135,167500
1951,8,5,2006,2006,298.0,1685,0,1685,2,0,2,5,1,3.0,658.0,112,63,253000
1643,3,5,1921,1950,0.0,492,0,492,1,0,1,3,0,1.0,200.0,0,0,61500
1898,6,6,1960,1960,132.0,1561,0,1561,2,0,3,6,1,2.0,463.0,0,148,193000
795,7,5,1998,1998,40.0,885,833,1718,2,1,3,7,1,2.0,427.0,0,94,185000
645,8,5,2005,2005,146.0,1164,1377,2541,3,1,4,10,1,3.0,729.0,120,32,349265
1012,5,5,1957,1957,0.0,922,0,922,1,0,2,5,0,1.0,308.0,0,34,116000
1888,6,6,1976,1976,0.0,855,601,1456,2,1,3,7,1,2.0,440.0,87,0,148500
556,6,5,2005,2005,0.0,1324,0,1324,2,0,3,6,0,2.0,430.0,36,23,199500
681,8,9,1910,1999,0.0,909,863,1772,2,1,3,7,0,2.0,816.0,0,0,184900
577,5,5,1994,1995,0.0,1097,0,1097,1,1,3,6,0,2.0,672.0,392,64,145000
1819,9,5,2008,2008,402.0,1766,0,1766,2,1,3,8,2,3.0,874.0,216,36,395039
1109,6,7,1905,2000,0.0,1221,691,1912,2,0,3,7,1,2.0,672.0,0,25,163000
1266,8,5,2002,2002,210.0,1091,898,1989,2,1,3,7,1,2.0,586.0,199,60,255000
1722,5,6,1945,1950,0.0,793,0,793,1,0,2,4,0,1.0,240.0,0,0,113000
1183,4,5,1957,1957,160.0,1362,0,1362,1,0,3,6,1,3.0,768.0,0,0,140000
524,5,7,1994,1994,0.0,990,0,990,1,0,3,5,0,1.0,440.0,66,0,143000
1059,7,5,2007,2007,130.0,1569,0,1569,2,0,1,7,1,3.0,660.0,143,20,175900
540,7,5,2006,2006,84.0,1220,0,1220,2,0,2,6,0,2.0,632.0,105,54,194000
1194,6,6,1987,1987,72.0,1137,0,1137,2,0,2,5,1,2.0,551.0,125,0,176000
1678,7,6,1962,1962,0.0,1045,0,1045,1,0,3,6,0,2.0,528.0,0,0,120000
748,7,5,1976,1976,252.0,1083,0,1083,1,0,2,5,1,2.0,596.0,444,0,172000
1901,7,5,2003,2003,0.0,798,842,1640,2,1,3,6,0,2.0,595.0,0,45,183000
1430,7,5,2002,2002,99.34802631578947,952,860,1812,2,1,3,7,1,2.0,469.0,144,112,205000
484,5,6,1967,1993,0.0,1107,0,1107,1,0,3,5,0,1.0,308.0,88,64,127000
1757,5,6,1967,1967,0.0,941,0,941,1,0,3,6,1,1.0,288.0,64,0,129200
95,8,5,2006,2007,30.0,1151,0,1151,2,0,2,5,0,2.0,484.0,0,60,166000
1020,7,5,1990,1990,0.0,1699,1523,3222,3,0,5,11,2,3.0,594.0,367,0,320000
563,6,5,1988,1989,268.0,1164,896,2060,2,1,4,8,1,2.0,521.0,0,228,211000
1264,6,6,1976,1976,298.0,1118,912,2030,2,1,4,8,1,2.0,551.0,0,224,195000
742,6,5,2000,2000,0.0,1403,0,1403,2,0,2,5,0,2.0,470.0,0,173,202000
863,7,5,2004,2004,210.0,1500,0,1500,2,0,3,6,0,2.0,570.0,192,36,190000
1598,7,5,2006,2006,170.0,1486,0,1486,2,0,3,7,0,2.0,566.0,0,32,181000
1714,4,5,1955,1955,0.0,864,0,864,1,0,3,5,0,2.0,528.0,196,0,79275
1484,6,7,1910,1993,0.0,684,684,1368,1,0,3,7,0,1.0,216.0,0,158,114504
891,4,6,1936,1950,0.0,757,567,1324,1,0,3,6,0,1.0,240.0,0,0,128000
1577,5,5,1956,2001,0.0,1384,0,1384,1,0,2,6,0,2.0,896.0,75,0,159000
1038,7,5,2004,2005,0.0,1221,0,1221,2,0,2,6,0,2.0,400.0,0,113,185000
206,6,6,1918,1950,0.0,1370,1254,2624,2,1,4,10,1,3.0,864.0,0,0,239000
392,9,5,2005,2006,525.0,1117,1089,2206,2,1,4,10,1,3.0,670.0,148,95,300000
794,4,6,1948,1950,0.0,869,0,869,1,0,1,3,0,1.0,390.0,0,0,89900
870,5,7,1930,1995,0.0,912,0,912,1,0,2,5,0,1.0,360.0,0,90,99500
397,6,6,1968,1968,41.0,1152,0,1152,1,1,3,7,0,2.0,412.0,0,126,143450
766,5,5,1900,2006,0.0,830,797,1627,2,0,4,10,0,2.0,420.0,192,0,139500
1890,6,6,1980,1980,0.0,626,591,1217,1,1,3,6,1,1.0,288.0,0,28,120000
1241,7,5,2009,2010,0.0,1214,0,1214,2,0,2,6,0,2.0,520.0,0,25,179781
1028,4,5,1994,1995,0.0,990,0,990,1,0,3,5,0,0.0,0.0,0,0,123600
1792,8,5,1999,2000,158.0,1341,0,1341,1,1,1,5,1,2.0,482.0,240,84,246900
642,5,5,1977,1977,0.0,1302,432,1734,2,0,4,8,0,2.0,539.0,0,0,126000
1942,5,8,1958,2000,0.0,808,0,808,1,0,2,5,0,1.0,308.0,143,0,112000
612,3,3,1918,1950,0.0,1020,0,1020,1,0,2,5,0,0.0,0.0,0,0,64500
1762,6,5,2007,2007,0.0,608,788,1396,2,1,3,6,1,2.0,440.0,100,36,170000
1570,5,8,1977,2004,0.0,1026,0,1026,1,1,3,5,0,1.0,308.0,316,85,150000
725,8,5,2005,2005,0.0,1247,0,1247,1,1,1,4,1,2.0,550.0,0,84,197000
683,4,6,1936,1950,0.0,951,0,951,1,0,2,6,0,1.0,327.0,0,28,106500
98,9,5,2005,2005,246.0,1561,0,1561,2,0,2,6,1,2.0,556.0,203,47,277500
804,6,8,1920,1999,0.0,751,611,1362,2,0,3,6,0,2.0,502.0,0,0,128000
1751,5,5,1977,1977,0.0,1040,0,1040,1,1,3,5,0,2.0,748.0,0,0,134900
1597,5,5,1967,1967,450.0,1458,0,1458,1,1,3,7,1,2.0,512.0,284,0,165000
406,6,5,1971,1971,236.0,672,546,1218,1,1,3,7,0,0.0,0.0,201,0,91500
502,7,5,2004,2004,0.0,840,880,1720,2,1,3,7,1,2.0,440.0,100,48,183500
1071,5,5,1962,1962,0.0,999,0,999,1,0,3,6,0,1.0,300.0,150,72,134500
1056,8,5,2003,2003,280.0,1217,1168,2385,2,1,3,7,1,3.0,818.0,192,228,350000
929,6,5,2003,2003,170.0,848,0,848,1,0,1,4,0,2.0,420.0,140,0,133000
779,9,5,2006,2006,518.0,1686,0,1686,2,0,1,6,1,3.0,899.0,266,100,332200
1863,7,5,1996,1996,338.0,1720,0,1720,2,0,3,7,1,2.0,527.0,240,56,260400
200,4,5,1970,1970,0.0,530,462,992,1,0,2,4,0,1.0,297.0,112,97,106500
134,5,6,1925,1950,0.0,864,0,864,1,0,2,5,0,0.0,0.0,0,0,98000
1051,6,8,1935,1982,0.0,520,0,754,1,0,2,5,0,0.0,0.0,53,0,84500
40,5,6,1965,1965,0.0,1256,0,1256,1,1,3,6,0,1.0,276.0,736,68,147500
1017,6,7,1942,1950,0.0,753,741,1494,1,0,3,7,2,1.0,213.0,0,0,177500
230,9,5,2008,2008,766.0,1702,0,1702,1,1,1,7,1,3.0,1052.0,0,72,367294
1513,5,5,1968,1968,0.0,948,0,948,1,0,3,6,0,1.0,300.0,147,0,108000
1796,9,5,2008,2009,424.0,1734,1088,2822,3,1,4,12,1,3.0,1020.0,52,170,582933
378,7,6,1973,1973,1115.0,2223,0,2223,2,0,3,8,2,2.0,516.0,300,0,244000
288,7,5,2005,2005,172.0,891,795,1686,2,1,3,8,0,2.0,462.0,144,101,184000
418,5,5,1996,1997,0.0,1384,0,1384,2,0,3,7,0,2.0,404.0,0,39,177900
1698,6,8,1920,1993,0.0,662,662,1324,1,0,3,6,0,1.0,180.0,0,0,122000
391,6,5,1984,1985,0.0,1097,0,1097,2,0,3,6,0,2.0,480.0,0,0,152000
592,6,5,1977,1977,360.0,1334,0,1334,2,0,2,6,1,2.0,630.0,0,16,167900
1522,8,5,2004,2005,132.0,1132,1320,2452,3,1,4,9,1,3.0,691.0,113,32,309000
1162,5,5,2004,2004,0.0,1114,0,1114,1,1,3,6,0,2.0,576.0,0,102,159000
1086,6,6,1914,1995,0.0,676,588,1264,1,0,3,6,0,2.0,400.0,424,0,147500
1495,5,5,1967,1967,31.0,900,0,900,1,0,3,5,0,1.0,280.0,0,0,122000
647,7,5,2001,2001,0.0,1434,0,1434,2,0,3,6,1,2.0,527.0,290,39,189000
1152,6,6,1968,1968,0.0,1488,0,1488,2,0,3,7,2,2.0,552.0,0,0,215000
1367,8,5,1998,1999,0.0,1411,1171,2582,2,1,4,9,1,3.0,758.0,286,60,322500
520,5,8,1900,2005,0.0,1007,1007,2014,2,0,5,8,0,2.0,624.0,0,72,169000
1862,5,6,1924,1999,203.0,1296,0,1296,2,0,2,5,1,1.0,260.0,0,0,104000
1880,5,5,2006,2007,0.0,1125,0,1125,1,1,2,5,0,2.0,430.0,80,64,155000
